Time,Flow,Stage
2015-08-12 17:00:00,311323.0964824976,15.53
2015-08-12 18:00:00,312841.6409916453,15.6
2015-08-12 19:00:00,312367.4468247317,15.65
2015-08-12 20:00:00,311291.40677097824,15.68
2015-08-12 21:00:00,312811.39415739046,15.72
2015-08-12 22:00:00,314146.40550614905,15.78
2015-08-12 23:00:00,311440.1888117673,15.79
2015-08-13 00:00:00,318156.5806170328,15.89
2015-08-13 01:00:00,314604.14987706917,15.93
2015-08-13 02:00:00,316292.83458028175,15.97
2015-08-13 03:00:00,319808.7472915796,16.06
2015-08-13 04:00:00,317523.336133501,16.1
2015-08-13 05:00:00,319249.4456727689,16.15
2015-08-13 06:00:00,319493.99516147,16.2
2015-08-13 07:00:00,320780.2780244598,16.26
2015-08-13 08:00:00,320362.11087249935,16.3
2015-08-13 09:00:00,322645.6524172313,16.37
2015-08-13 10:00:00,321694.3729563595,16.41
2015-08-13 11:00:00,326932.19660453463,16.52
2015-08-13 12:00:00,331553.1723761304,16.69
2015-08-13 13:00:00,331631.167437996,16.82
2015-08-13 14:00:00,335526.297207884,16.98
2015-08-13 15:00:00,335615.7604677731,17.11
2015-08-13 16:00:00,335464.8063196334,17.21
2015-08-13 17:00:00,336333.5291774993,17.3
2015-08-13 18:00:00,338026.15754139546,17.4
2015-08-13 19:00:00,335692.0617875033,17.45
2015-08-13 20:00:00,336774.59104381356,17.5
2015-08-13 21:00:00,337572.98799830273,17.56
2015-08-13 22:00:00,334669.2245948882,17.57
2015-08-13 23:00:00,337657.0201440227,17.61
2015-08-14 00:00:00,331979.2142604661,17.58
2015-08-14 01:00:00,336993.43249111966,17.6
2015-08-14 02:00:00,332446.1233545001,17.59
2015-08-14 03:00:00,337343.5167436201,17.62
2015-08-14 04:00:00,335420.1824908096,17.64
2015-08-14 05:00:00,335078.0403134439,17.64
2015-08-14 06:00:00,337103.0472845448,17.66
2015-08-14 07:00:00,336358.2434653391,17.68
2015-08-14 08:00:00,335611.7282152678,17.68
2015-08-14 09:00:00,335097.80587526347,17.67
2015-08-14 10:00:00,336102.936926431,17.68
2015-08-14 11:00:00,337618.94028747233,17.7
2015-08-14 12:00:00,336039.4425388269,17.7
2015-08-14 13:00:00,334157.77331334224,17.68
2015-08-14 14:00:00,335206.16976814874,17.67
2015-08-14 15:00:00,336460.7641091309,17.69
2015-08-14 16:00:00,337385.627964462,17.7
2015-08-14 17:00:00,332465.2150376743,17.65
2015-08-14 18:00:00,336020.995831035,17.65
2015-08-14 19:00:00,329928.1079218397,17.59
2015-08-14 20:00:00,331148.71921624156,17.54
2015-08-14 21:00:00,328807.7428331143,17.47
2015-08-14 22:00:00,330020.12177893013,17.43
2015-08-14 23:00:00,328549.6430915029,17.38
2015-08-15 00:00:00,327129.14232153853,17.31
